label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
B,0.337326,0.866208,0.0,0.411194,0.808277,-0.01222,0.458752,0.673071,-0.008406,0.439639,0.577505,-0.006455,0.370903,0.589767,-0.005921,0.398047,0.509281,0.010601,0.401642,0.387676,0.005692,0.401312,0.309562,-0.007266,0.398595,0.242594,-0.0222,0.356974,0.50443,-0.003073,0.35965,0.364533,-0.007872,0.364094,0.270998,-0.024452,0.361953,0.198346,-0.039794,0.320608,0.530284,-0.020474,0.319794,0.388374,-0.030991,0.323535,0.296775,-0.050935,0.321706,0.223597,-0.066787,0.286247,0.580911,-0.04036,0.285164,0.465655,-0.053885,0.285645,0.390929,-0.065154,0.283988,0.325599,-0.075413
B,0.335655,0.86496,0.0,0.410772,0.80426,-0.013728,0.457572,0.67244,-0.011178,0.437139,0.575789,-0.009817,0.368654,0.585455,-0.010252,0.396123,0.508815,0.004746,0.399152,0.384258,-0.000179,0.399192,0.306276,-0.012688,0.39742,0.238247,-0.027481,0.355549,0.504546,-0.00805,0.357434,0.363368,-0.012585,0.361224,0.270479,-0.028815,0.359325,0.197828,-0.044184,0.319188,0.532161,-0.024132,0.318749,0.388579,-0.034387,0.321636,0.296476,-0.053564,0.319563,0.22263,-0.069077,0.284554,0.585977,-0.042688,0.283512,0.464614,-0.056704,0.284055,0.38877,-0.06738,0.282845,0.324327,-0.077034
B,0.336066,0.865298,0.0,0.410113,0.805032,-0.0134,0.457758,0.670366,-0.009731,0.430259,0.574102,-0.007436,0.35748,0.590881,-0.006876,0.397042,0.509638,0.008707,0.398003,0.387905,0.004494,0.396965,0.309353,-0.007884,0.394934,0.241878,-0.022685,0.354442,0.503976,-0.004216,0.355263,0.364427,-0.008675,0.358508,0.270708,-0.025183,0.356608,0.19817,-0.040434,0.317668,0.530647,-0.020704,0.315951,0.388735,-0.031889,0.318033,0.29809,-0.051591,0.315559,0.226088,-0.066714,0.283166,0.583207,-0.039653,0.281701,0.462555,-0.053978,0.280841,0.38735,-0.064965,0.278479,0.323326,-0.074479
B,0.334685,0.866092,0.0,0.409274,0.809804,-0.015285,0.457364,0.67463,-0.012653,0.432601,0.577203,-0.011083,0.361162,0.58985,-0.011073,0.395817,0.510307,0.006932,0.397891,0.387852,0.001405,0.396894,0.309468,-0.012295,0.393988,0.241873,-0.027687,0.353994,0.504792,-0.004881,0.355949,0.365162,-0.009793,0.359545,0.270876,-0.026479,0.356862,0.1975,-0.041928,0.317436,0.530142,-0.020487,0.316493,0.38722,-0.03112,0.319183,0.297133,-0.050848,0.316472,0.225758,-0.066306,0.282946,0.580753,-0.038779,0.281559,0.461986,-0.051928,0.280915,0.388334,-0.062461,0.278123,0.325109,-0.071989
B,0.335588,0.863204,0.0,0.409517,0.806815,-0.014302,0.456752,0.671391,-0.010815,0.432872,0.574806,-0.008569,0.361417,0.590407,-0.007745,0.395518,0.508006,0.009208,0.398193,0.386197,0.004951,0.397191,0.307724,-0.007676,0.393979,0.241235,-0.02236,0.353101,0.502303,-0.002986,0.35488,0.363803,-0.006941,0.358851,0.270443,-0.023065,0.356784,0.198943,-0.037933,0.316172,0.528167,-0.018954,0.314429,0.386329,-0.029121,0.317615,0.295972,-0.048447,0.315747,0.224555,-0.063539,0.281589,0.5798,-0.037524,0.280461,0.462874,-0.05076,0.280001,0.389643,-0.061107,0.277615,0.326658,-0.070322
B,0.334751,0.862472,0.0,0.408722,0.806758,-0.015268,0.456554,0.669529,-0.012423,0.432335,0.573538,-0.010752,0.360789,0.589613,-0.010519,0.395212,0.50673,0.008173,0.397486,0.38551,0.003007,0.396577,0.306763,-0.010354,0.393297,0.240003,-0.025582,0.352552,0.501509,-0.003856,0.354433,0.362852,-0.008602,0.358668,0.269513,-0.025199,0.356478,0.197709,-0.040496,0.315425,0.527517,-0.01983,0.314222,0.385496,-0.030751,0.317481,0.294995,-0.050721,0.315317,0.223286,-0.066285,0.280695,0.578679,-0.038496,0.280054,0.462592,-0.052156,0.27982,0.388846,-0.063128,0.277233,0.324828,-0.072976
B,0.334408,0.863781,0.0,0.408336,0.804634,-0.014946,0.455862,0.669177,-0.012546,0.42928,0.572382,-0.011304,0.357438,0.587351,-0.01167,0.39459,0.507018,0.007186,0.395525,0.385201,0.001782,0.394114,0.306641,-0.01168,0.391202,0.239144,-0.027161,0.351857,0.501958,-0.005148,0.352572,0.362559,-0.010115,0.355585,0.269457,-0.026957,0.352324,0.197296,-0.042684,0.314949,0.528278,-0.021304,0.313253,0.386479,-0.032407,0.315239,0.295868,-0.052605,0.311364,0.22385,-0.06851,0.280306,0.579568,-0.040094,0.278135,0.46224,-0.054216,0.276577,0.387546,-0.065785,0.272498,0.322756,-0.076123
B,0.334398,0.863277,0.0,0.408856,0.805349,-0.013791,0.456131,0.66996,-0.010687,0.430867,0.572163,-0.009043,0.358467,0.586887,-0.009075,0.395137,0.508289,0.009091,0.396168,0.386325,0.004368,0.394696,0.307595,-0.008827,0.391672,0.23981,-0.024222,0.352756,0.502871,-0.003852,0.353471,0.363629,-0.008657,0.35669,0.269827,-0.025569,0.353499,0.197556,-0.041243,0.315643,0.52864,-0.020545,0.314063,0.386205,-0.032029,0.315779,0.295188,-0.052167,0.311907,0.223025,-0.067782,0.28091,0.579402,-0.039731,0.278692,0.459649,-0.054307,0.276596,0.385663,-0.065574,0.27224,0.322335,-0.075462
B,0.33452,0.862467,0.0,0.409595,0.803633,-0.014094,0.455806,0.670333,-0.011348,0.432351,0.572696,-0.009821,0.361166,0.586738,-0.010082,0.394646,0.507909,0.006563,0.396614,0.384312,0.001414,0.395337,0.305444,-0.011804,0.392526,0.238097,-0.026939,0.352795,0.502751,-0.005734,0.354089,0.362873,-0.010563,0.357633,0.26883,-0.027241,0.355449,0.196599,-0.042612,0.31577,0.529096,-0.021515,0.314008,0.386365,-0.032396,0.316501,0.294821,-0.052083,0.314049,0.222416,-0.067418,0.280845,0.581445,-0.039726,0.278947,0.460996,-0.053517,0.277554,0.387546,-0.063881,0.273968,0.326086,-0.073044
B,0.335469,0.864239,0.0,0.409114,0.808703,-0.016437,0.456806,0.670874,-0.014154,0.433514,0.57424,-0.012805,0.36311,0.586179,-0.012792,0.3953,0.507595,0.006671,0.397136,0.385888,0.000476,0.396148,0.306566,-0.013483,0.393075,0.239106,-0.02909,0.35241,0.502399,-0.004819,0.353787,0.362978,-0.0106,0.358066,0.270321,-0.027727,0.355873,0.198773,-0.043425,0.315069,0.528077,-0.020359,0.313548,0.385707,-0.032273,0.316932,0.294906,-0.052766,0.314624,0.222615,-0.068725,0.280285,0.57854,-0.038635,0.279162,0.463957,-0.053004,0.278796,0.390724,-0.064498,0.275876,0.326285,-0.07481
B,0.334476,0.863812,0.0,0.40886,0.807058,-0.015866,0.456096,0.670387,-0.013722,0.43037,0.573824,-0.012534,0.358117,0.587257,-0.012824,0.39501,0.508404,0.006404,0.396248,0.385839,0.000241,0.394781,0.306105,-0.013693,0.391249,0.238007,-0.029195,0.351902,0.502955,-0.005244,0.353853,0.362761,-0.010625,0.357777,0.269323,-0.027439,0.354783,0.197291,-0.042942,0.314362,0.527833,-0.020803,0.313181,0.385082,-0.032176,0.31627,0.293953,-0.052336,0.313438,0.221592,-0.068031,0.279255,0.577328,-0.03903,0.27843,0.460381,-0.052512,0.27808,0.387555,-0.063181,0.275007,0.324643,-0.072916
B,0.333683,0.864887,0.0,0.407932,0.806466,-0.014173,0.455358,0.669043,-0.011116,0.429293,0.571276,-0.009436,0.357368,0.586614,-0.009477,0.39437,0.507881,0.008383,0.395327,0.385786,0.003215,0.393894,0.306918,-0.010248,0.390778,0.239176,-0.025757,0.351533,0.502854,-0.004383,0.352552,0.363186,-0.009285,0.355852,0.269362,-0.025953,0.352588,0.196946,-0.041394,0.314183,0.529116,-0.020978,0.313096,0.385702,-0.032663,0.314893,0.294371,-0.052819,0.310901,0.22161,-0.068379,0.279181,0.580184,-0.040091,0.277432,0.460255,-0.054845,0.27554,0.385934,-0.066232,0.271116,0.321954,-0.076192
B,0.333572,0.864626,0.0,0.408268,0.806208,-0.013941,0.454348,0.670755,-0.011196,0.429197,0.572407,-0.009784,0.35765,0.587391,-0.010133,0.393775,0.507643,0.007246,0.395713,0.38406,0.002241,0.394373,0.305142,-0.010823,0.391262,0.237854,-0.025894,0.351564,0.503057,-0.005496,0.353071,0.362194,-0.010034,0.356639,0.267761,-0.026428,0.354137,0.195198,-0.041641,0.31423,0.529942,-0.021826,0.312914,0.385352,-0.032779,0.315335,0.29348,-0.052367,0.312679,0.220816,-0.067619,0.27891,0.582453,-0.040602,0.277737,0.461531,-0.054489,0.277023,0.387616,-0.064915,0.2741,0.325233,-0.074179
B,0.332865,0.864931,0.0,0.408536,0.803664,-0.012152,0.454697,0.671021,-0.008517,0.430316,0.572597,-0.006499,0.357642,0.587599,-0.00645,0.393389,0.508709,0.009098,0.39474,0.384957,0.005289,0.393257,0.306652,-0.007172,0.390868,0.239062,-0.022124,0.351346,0.503105,-0.004411,0.351642,0.362561,-0.008105,0.354375,0.268776,-0.024443,0.351915,0.196349,-0.039834,0.314174,0.529676,-0.021284,0.311731,0.386208,-0.031738,0.313367,0.294777,-0.051175,0.310485,0.22242,-0.066413,0.279057,0.582372,-0.040443,0.276937,0.458355,-0.054324,0.275263,0.384139,-0.064596,0.271745,0.32277,-0.073681
B,0.334083,0.865549,0.0,0.407181,0.808066,-0.013038,0.455056,0.672013,-0.009407,0.431738,0.573387,-0.007311,0.360671,0.584338,-0.006913,0.394628,0.507043,0.009407,0.395255,0.385493,0.004745,0.393925,0.307302,-0.008399,0.39118,0.240083,-0.023696,0.352431,0.502211,-0.003884,0.352379,0.362608,-0.008725,0.35546,0.268492,-0.025397,0.351905,0.195573,-0.04087,0.315439,0.528815,-0.020874,0.313182,0.385846,-0.032357,0.315096,0.294854,-0.052268,0.311121,0.222302,-0.067792,0.280311,0.579988,-0.040281,0.278234,0.4605,-0.055301,0.276311,0.386238,-0.066752,0.271698,0.32182,-0.07668
B,0.333955,0.862672,0.0,0.407709,0.808146,-0.014887,0.455299,0.670725,-0.012106,0.430369,0.572465,-0.010582,0.358607,0.586162,-0.010655,0.395113,0.506014,0.008347,0.395843,0.384164,0.003306,0.394634,0.30559,-0.010048,0.391595,0.238735,-0.025371,0.352322,0.501727,-0.003939,0.353098,0.362114,-0.008815,0.35692,0.268342,-0.02541,0.35388,0.196436,-0.040809,0.31481,0.528035,-0.020173,0.313681,0.385024,-0.031861,0.316137,0.293808,-0.052189,0.312503,0.221745,-0.067922,0.279417,0.578416,-0.038977,0.278085,0.460431,-0.053717,0.276308,0.386883,-0.065235,0.271595,0.323159,-0.075362
B,0.333036,0.863812,0.0,0.407431,0.807827,-0.014473,0.455035,0.669423,-0.011511,0.429643,0.570976,-0.01,0.356592,0.58607,-0.0101,0.394672,0.50661,0.009496,0.395798,0.384352,0.004362,0.394514,0.305537,-0.009255,0.391295,0.238003,-0.024882,0.352029,0.502088,-0.003331,0.353016,0.362108,-0.008315,0.356802,0.267911,-0.025196,0.353505,0.19557,-0.040774,0.31453,0.528431,-0.020188,0.313413,0.384592,-0.032019,0.315604,0.293032,-0.052619,0.311742,0.220292,-0.068533,0.279205,0.579099,-0.039624,0.277419,0.460992,-0.054476,0.275731,0.387193,-0.066267,0.271518,0.322644,-0.076649
B,0.333427,0.864297,0.0,0.408102,0.80757,-0.014528,0.455299,0.670441,-0.011699,0.429143,0.572594,-0.010231,0.357701,0.587287,-0.010401,0.395179,0.506819,0.009256,0.397262,0.385186,0.004082,0.396245,0.306492,-0.009637,0.393,0.238825,-0.025254,0.352456,0.502181,-0.003307,0.354614,0.362632,-0.007964,0.358636,0.268558,-0.024769,0.355338,0.195873,-0.040423,0.314851,0.528105,-0.019847,0.314225,0.385061,-0.031134,0.316839,0.293694,-0.051718,0.313036,0.220742,-0.067799,0.279325,0.578538,-0.038945,0.277535,0.460716,-0.053078,0.276029,0.387451,-0.064475,0.271776,0.323402,-0.074717
B,0.333632,0.865087,0.0,0.408871,0.810089,-0.015445,0.456954,0.672257,-0.012089,0.429264,0.575077,-0.00995,0.358699,0.587455,-0.00905,0.397418,0.50569,0.011827,0.398885,0.385417,0.007005,0.398109,0.307052,-0.00672,0.395044,0.239623,-0.02215,0.353319,0.498935,0.000209,0.355154,0.361034,-0.00395,0.35931,0.267668,-0.020581,0.356142,0.195153,-0.03612,0.315395,0.522188,-0.01574,0.314336,0.381918,-0.025981,0.318059,0.292912,-0.046214,0.31521,0.222049,-0.062155,0.279702,0.569576,-0.034542,0.278481,0.456655,-0.047344,0.278037,0.384006,-0.058578,0.275228,0.318411,-0.068869
C,0.255936,0.718328,0.0,0.351182,0.66385,0.003792,0.417485,0.563758,0.007857,0.472312,0.510261,0.002303,0.517395,0.449922,-0.00426,0.358993,0.404234,0.041657,0.39246,0.305973,0.024682,0.429734,0.264676,0.003093,0.471394,0.23515,-0.014505,0.331419,0.393602,0.015765,0.367607,0.275351,-0.002768,0.417428,0.235278,-0.026383,0.471958,0.22025,-0.044552,0.299799,0.403557,-0.016815,0.33779,0.286338,-0.04254,0.389831,0.24598,-0.062173,0.442969,0.23072,-0.074324,0.269209,0.433471,-0.051168,0.311738,0.331352,-0.075033,0.358187,0.281228,-0.088535,0.406628,0.254879,-0.098169
C,0.25639,0.717469,0.0,0.352016,0.662121,0.004358,0.417544,0.562858,0.008423,0.472066,0.509348,0.002689,0.516855,0.448689,-0.004123,0.359515,0.404236,0.041586,0.392949,0.305993,0.024288,0.430065,0.264905,0.002425,0.471871,0.235229,-0.015293,0.331553,0.393908,0.015439,0.367119,0.275378,-0.0033,0.416676,0.234593,-0.027004,0.471265,0.218976,-0.045255,0.299428,0.404181,-0.017332,0.336129,0.287067,-0.043133,0.387054,0.246289,-0.062856,0.439499,0.231246,-0.075057,0.268806,0.434364,-0.051839,0.310761,0.333044,-0.075796,0.356613,0.283452,-0.089415,0.404553,0.258261,-0.099082
C,0.255967,0.716549,0.0,0.350611,0.661181,0.001516,0.417308,0.563523,0.004408,0.472249,0.510033,-0.00168,0.516292,0.448766,-0.008562,0.357844,0.403086,0.038878,0.392358,0.305041,0.021017,0.430252,0.264536,-0.001046,0.471816,0.235465,-0.018617,0.330217,0.393524,0.014781,0.365553,0.275299,-0.004068,0.414799,0.234981,-0.027444,0.468624,0.219249,-0.045458,0.298456,0.404234,-0.016073,0.336225,0.28665,-0.041373,0.38776,0.244817,-0.060479,0.440433,0.2288,-0.072425,0.267756,0.433947,-0.048894,0.31017,0.334144,-0.072154,0.356621,0.28532,-0.085174,0.404905,0.260332,-0.094454
C,0.257682,0.716654,0.0,0.351044,0.661679,-0.00022,0.417724,0.563111,0.002369,0.472845,0.509387,-0.00354,0.516802,0.448461,-0.010133,0.358819,0.403024,0.036385,0.393397,0.305422,0.018229,0.430486,0.264502,-0.003705,0.471728,0.234257,-0.021245,0.330964,0.393519,0.013299,0.366143,0.276212,-0.005989,0.41437,0.236229,-0.028981,0.468013,0.219273,-0.046679,0.298976,0.404426,-0.016634,0.33624,0.288017,-0.042479,0.386867,0.246283,-0.061486,0.439315,0.229234,-0.073265,0.268029,0.433954,-0.048652,0.309374,0.334746,-0.07242,0.354857,0.286053,-0.085706,0.402735,0.260728,-0.095143
C,0.256585,0.718072,0.0,0.350808,0.662239,0.000448,0.41717,0.564431,0.003058,0.472147,0.510203,-0.002957,0.517189,0.449376,-0.009514,0.360213,0.406299,0.036632,0.395186,0.307946,0.018251,0.431717,0.266077,-0.00367,0.472929,0.234966,-0.021088,0.332391,0.396497,0.013185,0.368459,0.278588,-0.006272,0.417021,0.237412,-0.029095,0.47066,0.21978,-0.04644,0.299998,0.407303,-0.017113,0.336155,0.291715,-0.043164,0.385517,0.249946,-0.062174,0.43658,0.232662,-0.073756,0.268589,0.436982,-0.049428,0.309065,0.339445,-0.073238,0.353115,0.290696,-0.08654,0.399367,0.264476,-0.095867
C,0.255483,0.71894,0.0,0.350875,0.663562,0.002286,0.417968,0.565893,0.006123,0.472849,0.511766,0.000986,0.518104,0.451269,-0.004852,0.3611,0.407989,0.039136,0.396691,0.309036,0.02308,0.432711,0.266169,0.002701,0.473324,0.234051,-0.013898,0.332913,0.396975,0.015022,0.369229,0.278708,-0.002426,0.417815,0.237546,-0.024642,0.471476,0.22071,-0.041736,0.300407,0.407724,-0.015647,0.336466,0.290985,-0.040516,0.385362,0.24983,-0.059248,0.436297,0.233614,-0.070671,0.270046,0.438157,-0.048142,0.31189,0.337521,-0.071525,0.356207,0.288928,-0.084404,0.402519,0.264918,-0.093282
C,0.257146,0.717399,0.0,0.352566,0.660464,0.001701,0.419768,0.563513,0.004559,0.47489,0.510023,-0.001463,0.519458,0.450826,-0.008136,0.363341,0.405316,0.036576,0.398186,0.304307,0.019158,0.43458,0.263073,-0.002123,0.47566,0.233514,-0.019202,0.333688,0.396153,0.012776,0.368332,0.276086,-0.006213,0.417089,0.234747,-0.029453,0.470804,0.217892,-0.047285,0.300257,0.408102,-0.017454,0.334397,0.291476,-0.043244,0.382772,0.250872,-0.062967,0.43306,0.2356,-0.075131,0.26948,0.439555,-0.049505,0.311565,0.343551,-0.07333,0.355896,0.298734,-0.086928,0.401781,0.277713,-0.096456
C,0.258951,0.71724,0.0,0.353722,0.660581,0.000189,0.420403,0.563654,0.002041,0.475663,0.510165,-0.004688,0.520725,0.450852,-0.011931,0.364792,0.405375,0.033908,0.399163,0.304,0.015327,0.436653,0.261862,-0.006514,0.47881,0.231534,-0.024023,0.335451,0.396158,0.010619,0.370016,0.275602,-0.009637,0.420111,0.234402,-0.033308,0.474943,0.217376,-0.05141,0.302112,0.408287,-0.019183,0.335217,0.29095,-0.046088,0.38404,0.250738,-0.066337,0.434575,0.23546,-0.078787,0.271142,0.440417,-0.050893,0.31237,0.345513,-0.075349,0.356709,0.300918,-0.089546,0.402383,0.279402,-0.099619
C,0.256508,0.717727,0.0,0.353906,0.662836,0.004011,0.420461,0.564159,0.007973,0.475615,0.510125,0.002127,0.520651,0.448705,-0.004607,0.363831,0.404049,0.042591,0.398398,0.302517,0.026132,0.436597,0.260281,0.004808,0.479038,0.230532,-0.0127,0.335487,0.393894,0.016681,0.371616,0.273363,-0.001818,0.422541,0.233031,-0.025929,0.477678,0.217558,-0.044522,0.303347,0.404189,-0.015921,0.340336,0.286271,-0.041851,0.391542,0.24755,-0.062041,0.443343,0.233869,-0.07457,0.272987,0.434539,-0.050308,0.316493,0.33604,-0.074357,0.362827,0.287902,-0.08853,0.410872,0.262365,-0.098781
C,0.25792,0.715329,0.0,0.353796,0.661074,0.003127,0.419902,0.563346,0.006724,0.47474,0.509089,0.000841,0.51961,0.447394,-0.005932,0.36433,0.404833,0.039782,0.397899,0.302847,0.02307,0.435085,0.259793,0.002031,0.476683,0.229128,-0.015168,0.335928,0.394486,0.01457,0.371337,0.272916,-0.004233,0.42219,0.231422,-0.028116,0.477255,0.215593,-0.046458,0.303437,0.40506,-0.017186,0.338733,0.286275,-0.043379,0.38937,0.246977,-0.063985,0.440956,0.233538,-0.076712,0.273147,0.435661,-0.05067,0.315046,0.336624,-0.075164,0.360481,0.289844,-0.089678,0.407687,0.267096,-0.099995
C,0.259368,0.716169,0.0,0.353805,0.659787,0.001499,0.420014,0.562882,0.004963,0.474655,0.509053,-0.000408,0.519245,0.448369,-0.006448,0.364048,0.406345,0.038087,0.400254,0.30759,0.021346,0.436437,0.265004,0.000431,0.477166,0.232546,-0.016536,0.335696,0.396158,0.014444,0.372357,0.278354,-0.003826,0.420659,0.236725,-0.026514,0.474056,0.218928,-0.043907,0.302791,0.406818,-0.015807,0.338595,0.291136,-0.04104,0.387026,0.249215,-0.060359,0.437651,0.232215,-0.07222,0.271563,0.436447,-0.047958,0.312277,0.337688,-0.071749,0.355702,0.290099,-0.085268,0.401433,0.26706,-0.094621
C,0.258616,0.716442,0.0,0.354441,0.661108,0.001595,0.420377,0.563049,0.005196,0.474916,0.508321,-0.00015,0.519527,0.447138,-0.006135,0.364255,0.404608,0.039303,0.398963,0.303645,0.022893,0.435539,0.260482,0.002114,0.476357,0.228762,-0.014743,0.335679,0.394139,0.015692,0.371195,0.274802,-0.002459,0.420408,0.234054,-0.025513,0.474086,0.217742,-0.043081,0.303196,0.404862,-0.014541,0.338569,0.287725,-0.039841,0.387753,0.247565,-0.059279,0.438311,0.232515,-0.071081,0.272922,0.435212,-0.04667,0.314526,0.336465,-0.070237,0.359049,0.288462,-0.083739,0.405669,0.264246,-0.093099
C,0.260541,0.71824,0.0,0.356323,0.658492,0.002447,0.421072,0.561969,0.004522,0.475239,0.50873,-0.002694,0.520731,0.449175,-0.010582,0.365173,0.404758,0.037016,0.399315,0.304946,0.017069,0.437071,0.264064,-0.006128,0.479249,0.234598,-0.024237,0.336932,0.396247,0.012252,0.371762,0.276962,-0.008732,0.4211,0.236416,-0.032501,0.474976,0.219914,-0.050321,0.304226,0.407986,-0.01918,0.339735,0.291522,-0.046219,0.389301,0.249736,-0.065757,0.439912,0.233533,-0.077488,0.273216,0.439197,-0.052433,0.314596,0.344014,-0.076733,0.359499,0.297985,-0.090179,0.405616,0.274714,-0.099386
C,0.2605,0.717529,0.0,0.356455,0.656224,0.002272,0.42142,0.560253,0.003957,0.475774,0.507435,-0.003542,0.52113,0.448584,-0.011677,0.364805,0.403595,0.036247,0.399379,0.301908,0.017,0.437541,0.260332,-0.005776,0.479625,0.230968,-0.023636,0.335398,0.395957,0.011953,0.369124,0.275227,-0.008588,0.419128,0.234861,-0.032664,0.473029,0.219903,-0.050715,0.302182,0.408963,-0.018729,0.335529,0.291665,-0.045169,0.385803,0.25072,-0.065376,0.436504,0.236626,-0.077669,0.271965,0.44191,-0.051141,0.313857,0.348597,-0.074704,0.358932,0.307631,-0.087859,0.404363,0.290276,-0.096883
C,0.264817,0.714533,0.0,0.357237,0.654275,-0.000628,0.421914,0.557896,-0.001272,0.476677,0.504543,-0.010542,0.521287,0.444289,-0.020009,0.363698,0.397806,0.032021,0.396334,0.294868,0.010729,0.43676,0.256532,-0.013313,0.480253,0.23115,-0.031817,0.336148,0.391884,0.008992,0.367681,0.271228,-0.012703,0.419057,0.234343,-0.036619,0.473044,0.222624,-0.054785,0.305024,0.405018,-0.020712,0.338247,0.287573,-0.046824,0.389563,0.248032,-0.065449,0.440095,0.235721,-0.077119,0.275835,0.43722,-0.052595,0.315076,0.345811,-0.075453,0.360661,0.301699,-0.088253,0.406528,0.279948,-0.097449
C,0.268631,0.707523,0.0,0.357688,0.646861,0.003582,0.421182,0.548552,0.001639,0.474245,0.495576,-0.009347,0.520351,0.437464,-0.020651,0.356288,0.391139,0.026508,0.391399,0.286117,0.007458,0.433083,0.247099,-0.014049,0.476332,0.221993,-0.031198,0.325769,0.386304,0.000381,0.356329,0.258984,-0.020154,0.412392,0.222776,-0.043008,0.468879,0.216615,-0.060611,0.295549,0.404232,-0.030932,0.329036,0.28486,-0.05533,0.386559,0.246014,-0.074579,0.441513,0.235915,-0.087593,0.274274,0.444375,-0.063717,0.318949,0.351202,-0.085129,0.366504,0.307075,-0.097421,0.411426,0.287695,-0.106838
C,0.269492,0.707364,0.0,0.361635,0.637402,0.014155,0.42018,0.535324,0.015507,0.471719,0.483261,0.005313,0.517475,0.428986,-0.005317,0.336799,0.383066,0.039004,0.37218,0.282027,0.020342,0.417841,0.241755,-0.001735,0.46399,0.2173,-0.019195,0.309974,0.38086,0.00675,0.350782,0.256074,-0.013728,0.412415,0.218338,-0.037179,0.471298,0.211749,-0.054765,0.286616,0.401119,-0.030518,0.330405,0.28337,-0.054854,0.394021,0.245134,-0.073307,0.451484,0.233971,-0.085399,0.275119,0.44437,-0.068524,0.327663,0.350413,-0.08865,0.378653,0.300119,-0.099925,0.424918,0.272128,-0.108777
C,0.26823,0.711109,1e-06,0.359648,0.640166,0.019778,0.416336,0.531082,0.021164,0.465736,0.473299,0.009447,0.513383,0.419351,-0.003419,0.311572,0.379478,0.046264,0.353877,0.279971,0.031057,0.409418,0.23902,0.010271,0.461576,0.21876,-0.007036,0.285789,0.377216,0.01134,0.337782,0.249164,-0.007147,0.407712,0.213771,-0.031159,0.472439,0.212718,-0.048946,0.271593,0.399633,-0.027195,0.325158,0.269391,-0.047544,0.396256,0.23241,-0.061931,0.458069,0.222276,-0.071506,0.274244,0.447014,-0.066159,0.335252,0.339826,-0.082686,0.390454,0.289182,-0.089327,0.437916,0.261503,-0.094675
C,0.269841,0.708371,1e-06,0.356636,0.63746,0.017909,0.411243,0.521711,0.016407,0.46145,0.460029,0.002847,0.511138,0.410256,-0.010199,0.285952,0.371437,0.037726,0.341494,0.275435,0.017769,0.406185,0.233901,-0.004914,0.465554,0.217411,-0.02385,0.266135,0.376774,0.003163,0.331292,0.241824,-0.025115,0.407108,0.211986,-0.050213,0.473728,0.211817,-0.065957,0.26306,0.403764,-0.034048,0.323016,0.269876,-0.059379,0.397979,0.232015,-0.066017,0.460711,0.217292,-0.067912,0.281565,0.456851,-0.072097,0.338361,0.345839,-0.088588,0.390852,0.289152,-0.089781,0.435531,0.251813,-0.089946
